2026-08-22 18:03:39.567 INFO  [29092] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: nenhum
2026-08-22 18:04:05.502 INFO  [26016] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 18:04:05.503 INFO  [26016] comando `status`
2026-08-22 18:04:05.561 INFO  [26016] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: backup `2026-08-22_Apps` · selo a3f1c9e07b2d4856 · desfecho: job fantasma — o desfecho tras o selo `7e02b4d1af963c85`, que nao e o do job pendente. O ARCA ignora este arquivo
2026-08-22 18:04:21.606 INFO  [27508] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 18:04:21.606 INFO  [27508] comando `status`
2026-08-22 18:04:21.655 INFO  [27508] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: backup `2026-08-22_Apps` · selo a3f1c9e07b2d4856 · desfecho: nao e desfecho de job nenhum: a primeira linha nao traz `ARCA_SELO=`: este arquivo nao pertence a job nenhum do ARCA. Ou e anterior ao mecanismo do selo, ou o desligamento pegou a receita entre truncar o arquivo e escrever a primeira linha
2026-08-22 18:04:21.696 INFO  [30168] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 18:04:21.697 INFO  [30168] comando `status`
2026-08-22 18:04:21.744 INFO  [30168] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: backup `2026-08-22_Apps` · selo a3f1c9e07b2d4856 · desfecho: concluida — o selo bate e a receita chegou ao fim
2026-08-22 18:04:21.766 INFO  [28800] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 18:04:21.767 INFO  [28800] comando `status`
2026-08-22 18:04:21.819 INFO  [28800] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: backup `2026-08-22_Apps` · selo a3f1c9e07b2d4856 · desfecho: truncado — o selo bate e falta o `ARCA_FIM`: o desligamento pegou a operacao no meio, e a pasta e residuo
2026-08-22 18:04:21.838 INFO  [12032] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 18:04:21.839 INFO  [12032] comando `status`
2026-08-22 18:04:21.885 INFO  [12032] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: backup `2026-08-22_Apps` · selo a3f1c9e07b2d4856 · desfecho: nao e desfecho de job nenhum: a primeira linha nao traz `ARCA_SELO=`: este arquivo nao pertence a job nenhum do ARCA. Ou e anterior ao mecanismo do selo, ou o desligamento pegou a receita entre truncar o arquivo e escrever a primeira linha
2026-08-22 18:04:21.905 INFO  [24596] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 18:04:21.906 INFO  [24596] comando `status`
2026-08-22 18:04:21.950 INFO  [24596] status · 2 entrada(s) no firmware · entrada do ARCA: ARCA (Propria) · boot unico: nao armado · job: backup `2026-08-22_Apps` · selo a3f1c9e07b2d4856 · desfecho: nao ha `arca-fim.txt`: ou o boot nao aconteceu, ou o Clonezilla abriu o menu em vez de executar a receita
2026-08-22 18:04:21.977 INFO  [26252] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
